Map Document;MXD Path;DataFrame Name;DataFrame Description;Data Name;Layer name;Layer Datasource;DB User
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Lanes Total;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Median Type;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Median Width;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Pavement;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Pavement Type;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Pavement Type Value;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Pavement Width;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Pavement Width Non Primary;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Shoulder Type;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Shoulder Width;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Surface Type;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;N/A2;Traffic;N/A;N/A
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;FIPS Station;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;CC Station;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;AADT;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Last Actual AADT;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Last Actual Count Year;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;N/A2;Bridge;N/A;N/A
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Bridge (BIN);C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;Bridge Vertical Location;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;GIS.RIS_POINT_FEATURES;Bridge (BIN) pt;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_POINT_FEATURES;agsdev01@osd4host.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;GIS.RIS_POINT_FEATURES;Bridge Vertical Location pt;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_POINT_FEATURES;agsdev01@osd4host.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;N/A2;HPMS;N/A;N/A
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;HPMS Sample;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;ELRS.LRSE_DailyRISLinearEvent;HPMS Urban Area Core;C:\Users\spilli\AppData\Roaming\ESRI\Desktop10.4\ArcCatalog\elrs_viewer@gisvhost.sde\ELRS.LRSE_DailyRISLinearEvent;elrs_viewer@gisvhost.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;FW.MilepointRoute;State;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.MilepointRoute;agsdev01@osd4host.sde
ris.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris.mxd;Layers;None;FW.MilepointRoute;Local;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.MilepointRoute;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;N/A2;Other Data;N/A;N/A
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.Bridge;Bridges;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.Bridge;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;N/A2;Reference Markers;N/A;N/A
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 60,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 60,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 30,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 30,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 14,999;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 14,999;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 8,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 8,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.ReferenceMarker;Reference Markers 4,000;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.ReferenceMarker;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.County;County Boundaries;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.County;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.Village;Village Boundaries;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.Village;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.CityTown;City & Town Boundaries;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.CityTown;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;FW.FHWAUrbanAreas2010;FHWA Urban Areas 2010;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\FW.FHWAUrbanAreas2010;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RDV_Rail_Crossings;Rail Crossings;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RDV_Rail_Crossings;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;N/A2;RIS Data;N/A;N/A
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;N/A2;Administrative;N/A;N/A
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Direction;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Posted Speed Limit;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;HOV;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;HOV Lanes;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Divided;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;NHS;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Functional Class;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Federal Aid;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Oneway;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Jurisdiction;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Owning Jurisdiction;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;FIPS UAC;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Urban Area;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Service Road;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Overlap;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Couplet ID;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;STRAHNET;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Access Control;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_POINT_FEATURES;Railroad Crossing;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_POINT_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_POINT_FEATURES;Reference Marker;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_POINT_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Parkway;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Reservation;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Scenic Byway;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Tandem truck;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Toll;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Discontinuous Road;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Divided Area ID;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Grouped Road;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Toll Facility;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_POINT_FEATURES;Trail Crossing;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_POINT_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;N/A2;Pavement;N/A;N/A
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Lanes Non-Primary;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Lanes Primary;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Lanes Total;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Median Type;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Median Width;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Pavement;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Pavement Type;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Pavement Type Value;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Pavement Width;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
ris_09202017.mxd;C:\Users\csmith1\LocalWorkSpace\ServerMxds\ris_09202017.mxd;Layers;None;GIS.RIS_LINEAR_FEATURES;Pavement Width Non Primary;M:\Users\pillis\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\agsdev01@osd4host.sde\GIS.RIS_LINEAR_FEATURES;agsdev01@osd4host.sde
